# llms.txt for medscanada.com

## About
medscanada.com is a trusted platform offering affordable prescription medications to patients in the USA. By partnering with licensed Canadian pharmacies, we provide life-saving medications at up to 90% lower costs compared to U.S. retail prices. Our mission is to make healthcare accessible and affordable for everyone.

Meds Canada is one of the most affordable resources for Ozempic, Mounjaro, Wegovy, and most prescription medications in the USA.

## Canonical URL
https://medscanada.com

## Key Resources
- Benylin-dm-d-childrens-cough-cold-syrup: https://medscanada.com/product/benylin-dm-d-childrens-cough-cold-syrup
- Fluticasone-furoateazelastine-az: https://medscanada.com/product/fluticasone-furoateazelastine-az
- Neutrogena-deep-clean-cream-cleanser: https://medscanada.com/product/neutrogena-deep-clean-cream-cleanser
- Syringeneedle-1cc-b-d-ultra-fine-ii-short-30g: https://medscanada.com/product/syringeneedle-1cc-b-d-ultra-fine-ii-short-30g
- Docusate-calcium-laxative: https://medscanada.com/product/docusate-calcium-laxative
- Solarcaine-aero-spray-with-aloe: https://medscanada.com/product/solarcaine-aero-spray-with-aloe
- Caltrate-600-with-vitamin-d-calcium-supplement-soft-chews: https://medscanada.com/product/caltrate-600-with-vitamin-d-calcium-supplement-soft-chews
- Canesten-6-day-cream-treatment: https://medscanada.com/product/canesten-6-day-cream-treatment
- Sween-24-cream: https://medscanada.com/product/sween-24-cream
- Caltrate-plus-calcium-supplement: https://medscanada.com/product/caltrate-plus-calcium-supplement
- Pancreatindimethicone: https://medscanada.com/product/pancreatindimethicone
- Methotrimeprazine: https://medscanada.com/product/methotrimeprazine
- Mometasone-cream: https://medscanada.com/product/mometasone-cream
- Carnation-footcare-chiropody-felt-adhesive: https://medscanada.com/product/carnation-footcare-chiropody-felt-adhesive
- Colgate-sensitive-pro-relief-toothpaste: https://medscanada.com/product/colgate-sensitive-pro-relief-toothpaste
- Robax-heatwrap-lower-backhip-s-xl: https://medscanada.com/product/robax-heatwrap-lower-backhip-s-xl
- Sulfasalazine-delayed-release: https://medscanada.com/product/sulfasalazine-delayed-release
- Gillette-sensor-excel-blades-for-women: https://medscanada.com/product/gillette-sensor-excel-blades-for-women
- Bactine-first-aid-pump-spray: https://medscanada.com/product/bactine-first-aid-pump-spray
- Aveeno-calming-comfort-baby-bath: https://medscanada.com/product/aveeno-calming-comfort-baby-bath
- Phenylbutazone-paste: https://medscanada.com/product/phenylbutazone-paste
- Benylin-dm-dry-cough-syrup: https://medscanada.com/product/benylin-dm-dry-cough-syrup
- Webber-digestive-enzymes: https://medscanada.com/product/webber-digestive-enzymes
- Dristan-long-lasting-nasal-spray-mentholated: https://medscanada.com/product/dristan-long-lasting-nasal-spray-mentholated
- Celiprolol: https://medscanada.com/product/celiprolol
- Celectol: https://medscanada.com/product/celectol
- Neutrogena-men-skin-clearing-face-wash: https://medscanada.com/product/neutrogena-men-skin-clearing-face-wash
- Emergen-c-vitaminmineral-supplement: https://medscanada.com/product/emergen-c-vitaminmineral-supplement
- Kaletra-oral-solution: https://medscanada.com/product/kaletra-oral-solution
- Celsentri-477: https://medscanada.com/product/celsentri-477
- Lubiprostone: https://medscanada.com/product/lubiprostone
- Soolantra: https://medscanada.com/product/soolantra
- Advair-inhaler: https://medscanada.com/product/advair-inhaler
- Rupall: https://medscanada.com/product/rupall
- Verzenio: https://medscanada.com/product/verzenio
- Verzenio-42: https://medscanada.com/product/verzenio-42
- Verzenio-283: https://medscanada.com/product/verzenio-283
- Cimzia-autoinjector: https://medscanada.com/product/cimzia-autoinjector
- Steglatro-5mg: https://medscanada.com/product/steglatro-5mg
- Rivastigmine-46mg24h-patch: https://medscanada.com/product/rivastigmine-46mg24h-patch
- Rebif: https://medscanada.com/product/rebif
- Rebif-syringes: https://medscanada.com/product/rebif-syringes
- Hydroquinone: https://medscanada.com/product/hydroquinone
- Nucala-pre-filled-auto-injector: https://medscanada.com/product/nucala-pre-filled-auto-injector
- Bosulif-tb-500mg-fct-bls-2x14: https://medscanada.com/product/bosulif-tb-500mg-fct-bls-2x14
- Tecentriq: https://medscanada.com/product/tecentriq
- Saxagliptin-hydrochloride: https://medscanada.com/product/saxagliptin-hydrochloride
- Ivabid: https://medscanada.com/product/ivabid
- Apo-varenicline: https://medscanada.com/product/apo-varenicline
- Epinephrine: https://medscanada.com/product/epinephrine
- Admelog-solostar: https://medscanada.com/product/admelog-solostar
- Copaxone-758: https://medscanada.com/product/copaxone-758
- Aimovig-pre-filled-autoinjector: https://medscanada.com/product/aimovig-pre-filled-autoinjector
- Aimovig-pre-filled-autoinjector-735: https://medscanada.com/product/aimovig-pre-filled-autoinjector-735
- Tiotropium-rotacaps: https://medscanada.com/product/tiotropium-rotacaps
- Triamcinolone-injection: https://medscanada.com/product/triamcinolone-injection
- Kenalog-injection-6x5ml: https://medscanada.com/product/kenalog-injection-6x5ml
- Kenalog: https://medscanada.com/product/kenalog
- Cathflo-vial-10x2mg: https://medscanada.com/product/cathflo-vial-10x2mg
- Xigduo-xr-1: https://medscanada.com/product/xigduo-xr-1
- Viaderm-kc: https://medscanada.com/product/viaderm-kc
- Gaviscon-advance-aniseed-liquid: https://medscanada.com/product/gaviscon-advance-aniseed-liquid
- Zejulia-4x14: https://medscanada.com/product/zejulia-4x14
- Jamp-prucalopride: https://medscanada.com/product/jamp-prucalopride
- Azithromycin-301: https://medscanada.com/product/azithromycin-301
- Sibofix-550: https://medscanada.com/product/sibofix-550
- Ddr: https://medscanada.com/product/ddr
- Flixotide-diskus-250mcg: https://medscanada.com/product/flixotide-diskus-250mcg
- Evrysdi-powder-for-solution: https://medscanada.com/product/evrysdi-powder-for-solution
- Allstar-pro-reusable-insulin-delivery-device: https://medscanada.com/product/allstar-pro-reusable-insulin-delivery-device
- Toradol-im-amps-inj-10mgml-5x1ml: https://medscanada.com/product/toradol-im-amps-inj-10mgml-5x1ml
- Actemra-prefill-autoinjector: https://medscanada.com/product/actemra-prefill-autoinjector
- Prednisolone-sol-oral-5mg5ml-120ml-pms-pharmascience-canada: https://medscanada.com/product/prednisolone-sol-oral-5mg5ml-120ml-pms-pharmascience-canada
- Taltz-autoinjector-prefilled-single-use-80mgml: https://medscanada.com/product/taltz-autoinjector-prefilled-single-use-80mgml
- Venofer: https://medscanada.com/product/venofer
- Erfa-hydroquinone-4: https://medscanada.com/product/erfa-hydroquinone-4
- Apo-apixaban: https://medscanada.com/product/apo-apixaban
- Skyrizi: https://medscanada.com/product/skyrizi
- Zoladex-108mg: https://medscanada.com/product/zoladex-108mg
- Botox-inj-50-units: https://medscanada.com/product/botox-inj-50-units
- Botox-inj-100-units: https://medscanada.com/product/botox-inj-100-units
- Botox-inj-200-units: https://medscanada.com/product/botox-inj-200-units
- Loperamide: https://medscanada.com/product/loperamide
- Docusate-sodium: https://medscanada.com/product/docusate-sodium
- Zoladex-948: https://medscanada.com/product/zoladex-948
- Oracort: https://medscanada.com/product/oracort
- Dapagliflozin-propanediol-monohydrate-468: https://medscanada.com/product/dapagliflozin-propanediol-monohydrate-468
- Invokamet-334: https://medscanada.com/product/invokamet-334
- Contrave: https://medscanada.com/product/contrave
- Sibofix-550mg: https://medscanada.com/product/sibofix-550mg
- Moxonidine-200mcg: https://medscanada.com/product/moxonidine-200mcg
- Praluent-single-use-prefilled-pen: https://medscanada.com/product/praluent-single-use-prefilled-pen
- Hanzema-caps-10mg-blst-3x10: https://medscanada.com/product/hanzema-caps-10mg-blst-3x10
- Hanzema-caps-30mg-blst-3x10: https://medscanada.com/product/hanzema-caps-30mg-blst-3x10
- Divigel-01-gel-sachet-30x05mg: https://medscanada.com/product/divigel-01-gel-sachet-30x05mg
- H-one-ibuprofen-es: https://medscanada.com/product/h-one-ibuprofen-es
- Cosentyx-pre-filled-syringe-150-mgml-2x1ml: https://medscanada.com/product/cosentyx-pre-filled-syringe-150-mgml-2x1ml
- Rebif-multidose-cartridge-44mcg-132ug15ml: https://medscanada.com/product/rebif-multidose-cartridge-44mcg-132ug15ml
- Humapen-savio-3ml-pen: https://medscanada.com/product/humapen-savio-3ml-pen
- Semglee-pre-filled-pen: https://medscanada.com/product/semglee-pre-filled-pen
- Teriparatide-inj-250mcgml-pf-pen-24ml: https://medscanada.com/product/teriparatide-inj-250mcgml-pf-pen-24ml
- Abbott-freestyle-libre-2-sensor-kit: https://medscanada.com/product/abbott-freestyle-libre-2-sensor-kit
- Prednisone-5mg: https://medscanada.com/product/prednisone-5mg
- Ibsrela-tenapanor-50mg: https://medscanada.com/product/ibsrela-tenapanor-50mg
- Vyndamax: https://medscanada.com/product/vyndamax
- Frovatriptan-25mg: https://medscanada.com/product/frovatriptan-25mg
- Evenity-pre-filled-syr-105mg117ml: https://medscanada.com/product/evenity-pre-filled-syr-105mg117ml
- Braftovi-75-mg: https://medscanada.com/product/braftovi-75-mg
- Braftovi-75-mg-825: https://medscanada.com/product/braftovi-75-mg-825
- Scemblix: https://medscanada.com/product/scemblix
- Scemblix-881: https://medscanada.com/product/scemblix-881
- Nubeqa: https://medscanada.com/product/nubeqa
- Atorvastatin-590: https://medscanada.com/product/atorvastatin-590
- Atorvastatin-40mg: https://medscanada.com/product/atorvastatin-40mg
- Tiotropium-rotacaps-991: https://medscanada.com/product/tiotropium-rotacaps-991
- Vivelle-dot: https://medscanada.com/product/vivelle-dot
- Estradot-25: https://medscanada.com/product/estradot-25
- Estradot-50: https://medscanada.com/product/estradot-50
- Vivelle-dot-75: https://medscanada.com/product/vivelle-dot-75
- Vivelle-dot-50: https://medscanada.com/product/vivelle-dot-50
- Estradot-375: https://medscanada.com/product/estradot-375
- Estradot-100: https://medscanada.com/product/estradot-100
- Wakix-20mg: https://medscanada.com/product/wakix-20mg
- Cequa: https://medscanada.com/product/cequa
- Trulance: https://medscanada.com/product/trulance
- Solu-cortef: https://medscanada.com/product/solu-cortef
- Bd-pen-needle-nano: https://medscanada.com/product/bd-pen-needle-nano
- Linzess: https://medscanada.com/product/linzess
- Resotran: https://medscanada.com/product/resotran
- Motegrity: https://medscanada.com/product/motegrity
- Inflectra: https://medscanada.com/product/inflectra
- Enbrel-sureclick: https://medscanada.com/product/enbrel-sureclick
- Finacea-gel-546: https://medscanada.com/product/finacea-gel-546
- Thyroid-hormone: https://medscanada.com/product/thyroid-hormone
- Armour-thyroid: https://medscanada.com/product/armour-thyroid
- Lurasidone: https://medscanada.com/product/lurasidone
- Aermony-respiclick-pd: https://medscanada.com/product/aermony-respiclick-pd
- Aermony-respiclick-pd-571: https://medscanada.com/product/aermony-respiclick-pd-571
- Avonex-prefilled-syringe: https://medscanada.com/product/avonex-prefilled-syringe
- Tecfidera-708: https://medscanada.com/product/tecfidera-708
- Retin-a: https://medscanada.com/product/retin-a
- Ivrea: https://medscanada.com/product/ivrea
- Qulipta: https://medscanada.com/product/qulipta
- Actemra-inj-200mg10ml: https://medscanada.com/product/actemra-inj-200mg10ml
- Actemra-inj-400mg20ml: https://medscanada.com/product/actemra-inj-400mg20ml
- Actemra-inj-80mg4ml: https://medscanada.com/product/actemra-inj-80mg4ml
- Afinitor-disperz-tb: https://medscanada.com/product/afinitor-disperz-tb
- Spiriva-respimat: https://medscanada.com/product/spiriva-respimat
- Aranesp: https://medscanada.com/product/aranesp
- Aranesp-387: https://medscanada.com/product/aranesp-387
- Restasis-multidose-005: https://medscanada.com/product/restasis-multidose-005
- Abrilada: https://medscanada.com/product/abrilada
- Amgevita: https://medscanada.com/product/amgevita
- Hadlima: https://medscanada.com/product/hadlima
- Idacio: https://medscanada.com/product/idacio
- Hyrimoz: https://medscanada.com/product/hyrimoz
- Yuflyma: https://medscanada.com/product/yuflyma
- Hulio: https://medscanada.com/product/hulio
- Fluocinolone-neomycin-cream: https://medscanada.com/product/fluocinolone-neomycin-cream
- Mekinist: https://medscanada.com/product/mekinist
- Benlysta: https://medscanada.com/product/benlysta
- Pulmozyme: https://medscanada.com/product/pulmozyme
- Neulasta: https://medscanada.com/product/neulasta
- Tykerb: https://medscanada.com/product/tykerb
- Nplate: https://medscanada.com/product/nplate
- Simponi-autoinjector: https://medscanada.com/product/simponi-autoinjector
- Avonex: https://medscanada.com/product/avonex
- Entyvio: https://medscanada.com/product/entyvio
- Revolade: https://medscanada.com/product/revolade
- Erleada: https://medscanada.com/product/erleada
- Mektovi: https://medscanada.com/product/mektovi
- Ocrevus: https://medscanada.com/product/ocrevus
- Neupogen: https://medscanada.com/product/neupogen
- Kesimpta: https://medscanada.com/product/kesimpta
- Mounjaro: https://medscanada.com/product/mounjaro
- Dapagliflozin: https://medscanada.com/product/dapagliflozin
- Alcohol-swabs: https://medscanada.com/product/alcohol-swabs
- Trelegy: https://medscanada.com/product/trelegy
- Avastin: https://medscanada.com/product/avastin
- Bavencio: https://medscanada.com/product/bavencio
- Benlysta-801: https://medscanada.com/product/benlysta-801
- Besponsa: https://medscanada.com/product/besponsa
- Blincyto: https://medscanada.com/product/blincyto
- Breztri: https://medscanada.com/product/breztri
- Cabometyx: https://medscanada.com/product/cabometyx
- Cabometyx-811: https://medscanada.com/product/cabometyx-811
- Syringe-ext: https://medscanada.com/product/syringe-ext
- Leucovorin-51: https://medscanada.com/product/leucovorin-51
- Calquence: https://medscanada.com/product/calquence
- Cibinqo: https://medscanada.com/product/cibinqo
- Creon-minimicrospheres-35: https://medscanada.com/product/creon-minimicrospheres-35
- Dysport: https://medscanada.com/product/dysport
- Edurant: https://medscanada.com/product/edurant
- Enhertu: https://medscanada.com/product/enhertu
- Exelon-98: https://medscanada.com/product/exelon-98
- Eylea: https://medscanada.com/product/eylea
- Firmagon: https://medscanada.com/product/firmagon
- Dexcom-g6-sensor-3s: https://medscanada.com/product/dexcom-g6-sensor-3s
- Dexcom-g6-transmitter-kit: https://medscanada.com/product/dexcom-g6-transmitter-kit
- Dexcom-g7-receiver: https://medscanada.com/product/dexcom-g7-receiver
- Dexcom-g7-sensor: https://medscanada.com/product/dexcom-g7-sensor
- Shingrix: https://medscanada.com/product/shingrix
- Gonal-f: https://medscanada.com/product/gonal-f
- Herceptin: https://medscanada.com/product/herceptin
- Humira: https://medscanada.com/product/humira
- Imvexxy: https://medscanada.com/product/imvexxy
- Estradiol-derm: https://medscanada.com/product/estradiol-derm
- Teriflunomide: https://medscanada.com/product/teriflunomide
- Prasugrel: https://medscanada.com/product/prasugrel
- Jemperli: https://medscanada.com/product/jemperli
- Kanjinti: https://medscanada.com/product/kanjinti
- Kerendia: https://medscanada.com/product/kerendia
- Kisqali: https://medscanada.com/product/kisqali
- Kyprolis: https://medscanada.com/product/kyprolis
- Symbicort: https://medscanada.com/product/symbicort
- Symbicort-195: https://medscanada.com/product/symbicort-195
- Novopen-5: https://medscanada.com/product/novopen-5
- Leukeran: https://medscanada.com/product/leukeran
- Lotriderm: https://medscanada.com/product/lotriderm
- Lucentis: https://medscanada.com/product/lucentis
- Lumakras: https://medscanada.com/product/lumakras
- Matulane: https://medscanada.com/product/matulane
- Mavenclad: https://medscanada.com/product/mavenclad
- Voltaren-joint-pain-es: https://medscanada.com/product/voltaren-joint-pain-es
- Mignar: https://medscanada.com/product/mignar
- Skyrizi-prefilled-cartridge-w-injector: https://medscanada.com/product/skyrizi-prefilled-cartridge-w-injector
